Ponto,Amostra,SSID1,RSSI1,SSID2,RSSI2,SSID3,RSSI3,SSID4,RSSI4,SSID5,RSSI5,SSID6,RSSI6,SSID7,RSSI7,SSID8,RSSI8,SSID9,RSSI9,SSID10,RSSI10
RP8,79,eduroam,-48,wifi-zone-ufam-1,-48,TPV,-61,dlink-9A00,-66,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,VISITANTE_CETELI,-67,S80,-81,BRITO_AP,-82
RP8,80,eduroam,-48,wifi-zone-ufam-1,-48,TPV,-61,VISITANTE_CETELI,-65,CETELI_TREINAMENTOS,-65,CETELI_P&D,-65,CETELI_WIFI,-66,dlink-9A00,-69,BRITO_AP,-81,S80,-81
RP8,81,eduroam,-49,wifi-zone-ufam-1,-49,TPV,-62,dlink-9A00,-65,CETELI_P&D,-65,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,S80,-80,IoT-zone-ufam,-85
RP8,82,eduroam,-50,wifi-zone-ufam-1,-50,TPV,-65,dlink-9A00,-66,VISITANTE_CETELI,-66,CETELI_WIFI,-67,CETELI_P&D,-67,CETELI_TREINAMENTOS,-68,S80,-80,BRITO_AP,-84
RP8,83,eduroam,-48,wifi-zone-ufam-1,-48,TPV,-61,CETELI_P&D,-66,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,dlink-9A00,-68,CETELI_WIFI,-68,S80,-80,IoT-zone-ufam,-84
RP8,84,wifi-zone-ufam-1,-48,eduroam,-49,TPV,-61,CETELI_WIFI,-63,CETELI_TREINAMENTOS,-63,VISITANTE_CETELI,-64,CETELI_P&D,-64,dlink-9A00,-72,S80,-81,IoT-zone-ufam,-82
RP8,85,eduroam,-49,wifi-zone-ufam-1,-49,TPV,-61,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_WIFI,-67,CETELI_P&D,-67,dlink-9A00,-69,S80,-80,BRITO_AP,-83
RP8,86,eduroam,-56,wifi-zone-ufam-1,-57,TPV,-63,dlink-9A00,-66,CETELI_WIFI,-66,CETELI_P&D,-66,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,BRITO_AP,-83,S80,-83
RP8,87,eduroam,-51,wifi-zone-ufam-1,-51,TPV,-72,CETELI_WIFI,-72,CETELI_TREINAMENTOS,-72,CETELI_P&D,-72,VISITANTE_CETELI,-73,dlink-9A00,-74,S80,-82,BRITO_AP,-84
RP8,88,eduroam,-50,wifi-zone-ufam-1,-50,dlink-9A00,-65,CETELI_TREINAMENTOS,-66,VISITANTE_CETELI,-68,CETELI_WIFI,-69,CETELI_P&D,-69,TPV,-71,S80,-82,SISREI,-83
RP8,89,eduroam,-51,wifi-zone-ufam-1,-51,TPV,-66,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,S80,-82,IoT-zone-ufam,-83,BRITO_AP,-85
RP8,90,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-64,VISITANTE_CETELI,-65,CETELI_WIFI,-65,CETELI_P&D,-65,dlink-9A00,-66,CETELI_TREINAMENTOS,-67,S80,-82,IoT-zone-ufam,-83
RP8,91,wifi-zone-ufam-1,-54,eduroam,-55,dlink-9A00,-61,VISITANTE_CETELI,-62,CETELI_WIFI,-62,CETELI_P&D,-62,CETELI_TREINAMENTOS,-63,TPV,-67,S80,-82,IoT-zone-ufam,-83
RP8,92,eduroam,-56,wifi-zone-ufam-1,-56,TPV,-63,dlink-9A00,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,CETELI_WIFI,-68,VISITANTE_CETELI,-68,SISREI,-83,S80,-83
RP8,93,eduroam,-57,wifi-zone-ufam-1,-57,TPV,-65,dlink-9A00,-65,CETELI_P&D,-68,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,S80,-82,IoT-zone-ufam,-83
RP8,94,eduroam,-56,wifi-zone-ufam-1,-56,dlink-9A00,-65,TPV,-67,CETELI_TREINAMENTOS,-68,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_P&D,-69,BRITO_AP,-81,S80,-81
RP8,95,eduroam,-54,wifi-zone-ufam-1,-54,CETELI_TREINAMENTOS,-64,CETELI_P&D,-64,VISITANTE_CETELI,-64,CETELI_WIFI,-65,TPV,-68,S80,-82,BRITO_AP,-83,IoT-zone-ufam,-85
RP8,96,eduroam,-53,wifi-zone-ufam-1,-53,TPV,-66,CETELI_WIFI,-71,CETELI_P&D,-71,dlink-9A00,-72,VISITANTE_CETELI,-72,CETELI_TREINAMENTOS,-72,BRITO_AP,-83,IoT-zone-ufam,-85
RP8,97,eduroam,-56,wifi-zone-ufam-1,-56,CETELI_WIFI,-64,TPV,-65,CETELI_TREINAMENTOS,-65,VISITANTE_CETELI,-66,CETELI_P&D,-66,dlink-9A00,-70,IoT-zone-ufam,-82,S80,-82
RP8,98,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-62,CETELI_P&D,-65,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,dlink-9A00,-72,IoT-zone-ufam,-83,S80,-83
RP8,99,eduroam,-57,wifi-zone-ufam-1,-58,TPV,-62,dlink-9A00,-66,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-70,VISITANTE_CETELI,-70,S80,-84,IoT-zone-ufam,-85
RP8,100,eduroam,-52,wifi-zone-ufam-1,-52,dlink-9A00,-62,CETELI_WIFI,-65,VISITANTE_CETELI,-65,CETELI_P&D,-65,CETELI_TREINAMENTOS,-67,TPV,-69,BRITO_AP,-81,IoT-zone-ufam,-83
RP8,101,eduroam,-53,wifi-zone-ufam-1,-53,TPV,-62,VISITANTE_CETELI,-63,CETELI_WIFI,-64,CETELI_TREINAMENTOS,-65,CETELI_P&D,-65,dlink-9A00,-71,S80,-82,IoT-zone-ufam,-87
RP8,102,wifi-zone-ufam-1,-55,eduroam,-56,CETELI_WIFI,-64,TPV,-65,CETELI_P&D,-65,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,dlink-9A00,-69,IoT-zone-ufam,-84,lpmc_ft,-85
RP8,103,eduroam,-58,wifi-zone-ufam-1,-58,CETELI_WIFI,-62,CETELI_P&D,-63,TPV,-64,CETELI_TREINAMENTOS,-65,VISITANTE_CETELI,-66,dlink-9A00,-67,IoT-zone-ufam,-85,lpmc_ft,-86
RP8,104,wifi-zone-ufam-1,-59,eduroam,-60,VISITANTE_CETELI,-65,TPV,-66,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,CETELI_WIFI,-69,dlink-9A00,-70,S80,-80,IoT-zone-ufam,-85
RP8,105,wifi-zone-ufam-1,-48,eduroam,-49,CETELI_P&D,-62,CETELI_WIFI,-65,VISITANTE_CETELI,-65,dlink-9A00,-67,TPV,-68,CETELI_TREINAMENTOS,-71,S80,-82,IoT-zone-ufam,-83
RP8,106,wifi-zone-ufam-1,-49,eduroam,-50,dlink-9A00,-65,CETELI_WIFI,-66,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-68,TPV,-70,S80,-81,IoT-zone-ufam,-84
RP8,107,wifi-zone-ufam-1,-47,eduroam,-48,TPV,-63,dlink-9A00,-65,CETELI_WIFI,-71,VISITANTE_CETELI,-71,CETELI_TREINAMENTOS,-71,CETELI_P&D,-71,SISREI,-78,S80,-81
RP8,108,eduroam,-56,wifi-zone-ufam-1,-56,TPV,-62,CETELI_P&D,-63,CETELI_WIFI,-64,CETELI_TREINAMENTOS,-64,dlink-9A00,-65,VISITANTE_CETELI,-65,IoT-zone-ufam,-83,SISREI,-84
RP8,109,wifi-zone-ufam-1,-56,eduroam,-57,CETELI_TREINAMENTOS,-64,VISITANTE_CETELI,-65,CETELI_WIFI,-65,CETELI_P&D,-65,dlink-9A00,-66,TPV,-70,SISREI,-81,S80,-83
RP8,110,eduroam,-55,wifi-zone-ufam-1,-55,CETELI_WIFI,-67,TPV,-68,dlink-9A00,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,S80,-83,BRITO_AP,-84
RP8,111,eduroam,-54,wifi-zone-ufam-1,-54,CETELI_TREINAMENTOS,-64,CETELI_WIFI,-64,CETELI_P&D,-64,VISITANTE_CETELI,-65,dlink-9A00,-67,TPV,-68,IoT-zone-ufam,-84,S80,-84
RP8,112,eduroam,-55,wifi-zone-ufam-1,-55,CETELI_P&D,-62,CETELI_WIFI,-63,VISITANTE_CETELI,-63,CETELI_TREINAMENTOS,-65,dlink-9A00,-68,TPV,-69,BRITO_AP,-81,IoT-zone-ufam,-84
RP8,113,eduroam,-52,wifi-zone-ufam-1,-52,CETELI_P&D,-64,CETELI_TREINAMENTOS,-65,CETELI_WIFI,-65,TPV,-66,VISITANTE_CETELI,-66,dlink-9A00,-67,S80,-83,IoT-zone-ufam,-85
RP8,114,wifi-zone-ufam-1,-54,eduroam,-55,VISITANTE_CETELI,-61,CETELI_TREINAMENTOS,-61,CETELI_WIFI,-61,CETELI_P&D,-61,TPV,-67,dlink-9A00,-71,SISREI,-80,BRITO_AP,-82
RP8,115,eduroam,-54,wifi-zone-ufam-1,-54,dlink-9A00,-64,CETELI_TREINAMENTOS,-65,TPV,-66,CETELI_P&D,-66,CETELI_WIFI,-68,VISITANTE_CETELI,-70,S80,-81,BRITO_AP,-84
RP8,116,eduroam,-57,wifi-zone-ufam-1,-58,TPV,-63,dlink-9A00,-66,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-67,IoT-zone-ufam,-84,BRITO_AP,-85
RP8,117,eduroam,-56,wifi-zone-ufam-1,-56,TPV,-63,dlink-9A00,-67,VISITANTE_CETELI,-69,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,IoT-zone-ufam,-85,BRITO_AP,-88
RP8,118,eduroam,-55,wifi-zone-ufam-1,-55,CETELI_WIFI,-66,CETELI_P&D,-66,TPV,-67,dlink-9A00,-67,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-68,S80,-82,IoT-zone-ufam,-85
RP8,119,wifi-zone-ufam-1,-53,eduroam,-56,CETELI_WIFI,-63,CETELI_P&D,-63,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,TPV,-70,dlink-9A00,-74,IoT-zone-ufam,-79,S80,-82
RP8,120,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-65,CETELI_TREINAMENTOS,-65,CETELI_WIFI,-68,CETELI_P&D,-68,VISITANTE_CETELI,-71,dlink-9A00,-72,BRITO_AP,-84,SISREI,-84
RP9,1,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-63,CETELI_TREINAMENTOS,-71,CETELI_WIFI,-71,CETELI_P&D,-71,dlink-9A00,-72,VISITANTE_CETELI,-72,S80,-76,BRITO_AP,-82
RP9,2,TPV,-55,eduroam,-57,wifi-zone-ufam-1,-57,CETELI_WIFI,-67,VISITANTE_CETELI,-68,CETELI_P&D,-68,CETELI_TREINAMENTOS,-70,S80,-72,dlink-9A00,-75,BRITO_AP,-84
RP9,3,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-57,CETELI_WIFI,-70,VISITANTE_CETELI,-72,CETELI_TREINAMENTOS,-72,CETELI_P&D,-72,S80,-76,BRITO_AP,-82,IoT-zone-ufam,-84
RP9,4,wifi-zone-ufam-1,-55,eduroam,-55,TPV,-57,CETELI_WIFI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,VISITANTE_CETELI,-69,dlink-9A00,-70,S80,-78,BRITO_AP,-83
RP9,5,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-57,CETELI_TREINAMENTOS,-68,CETELI_P&D,-70,CETELI_WIFI,-71,VISITANTE_CETELI,-71,dlink-9A00,-74,S80,-77,BRITO_AP,-81
RP9,6,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-57,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,VISITANTE_CETELI,-71,dlink-9A00,-74,S80,-77,BRITO_AP,-81
RP9,7,eduroam,-55,TPV,-56,wifi-zone-ufam-1,-56,CETELI_P&D,-67,dlink-9A00,-69,VISITANTE_CETELI,-69,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,S80,-76,lpmc_ft,-84
RP9,8,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-56,CETELI_WIFI,-69,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-71,dlink-9A00,-74,S80,-77,EEGI_ADM,-84
RP9,9,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-58,CETELI_WIFI,-70,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,dlink-9A00,-73,S80,-75,BRITO_AP,-80
RP9,10,wifi-zone-ufam-1,-55,eduroam,-56,TPV,-57,CETELI_WIFI,-69,CETELI_P&D,-69,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,dlink-9A00,-72,S80,-77,BRITO_AP,-83
RP9,11,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-57,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,CETELI_WIFI,-70,VISITANTE_CETELI,-73,dlink-9A00,-74,S80,-76,BRITO_AP,-81
RP9,12,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-57,CETELI_WIFI,-70,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,dlink-9A00,-73,S80,-77,BRITO_AP,-82
RP9,13,eduroam,-55,wifi-zone-ufam-1,-56,TPV,-57,dlink-9A00,-68,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,VISITANTE_CETELI,-72,CETELI_P&D,-72,S80,-78,BRITO_AP,-83
RP9,14,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-57,CETELI_WIFI,-70,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-73,dlink-9A00,-75,S80,-76,BRITO_AP,-84
RP9,15,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-56,VISITANTE_CETELI,-68,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,S80,-73,BRITO_AP,-82,EEGI_ADM,-84
RP9,16,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-57,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,S80,-76,BRITO_AP,-82,SISREI,-83
RP9,17,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-65,CETELI_TREINAMENTOS,-67,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_P&D,-68,dlink-9A00,-76,S80,-77,BRITO_AP,-82
RP9,18,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-63,CETELI_P&D,-67,CETELI_TREINAMENTOS,-68,VISITANTE_CETELI,-68,CETELI_WIFI,-68,S80,-76,BRITO_AP,-77,LAB_LME_2G,-79
RP9,19,eduroam,-53,wifi-zone-ufam-1,-53,TPV,-64,CETELI_WIFI,-67,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,dlink-9A00,-73,S80,-76,SISREI,-80
RP9,20,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-63,CETELI_WIFI,-68,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,dlink-9A00,-75,S80,-77,SISREI,-81
RP9,21,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-62,CETELI_WIFI,-66,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,dlink-9A00,-73,S80,-77,BRITO_AP,-83
RP9,22,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-60,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,dlink-9A00,-69,VISITANTE_CETELI,-69,CETELI_WIFI,-72,S80,-77,BRITO_AP,-80
RP9,23,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-65,VISITANTE_CETELI,-67,CETELI_WIFI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-71,dlink-9A00,-76,S80,-77,BRITO_AP,-82
RP9,24,eduroam,-52,wifi-zone-ufam-1,-52,TPV,-61,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,dlink-9A00,-72,S80,-77,BRITO_AP,-81
RP9,25,eduroam,-53,wifi-zone-ufam-1,-53,TPV,-61,VISITANTE_CETELI,-67,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,dlink-9A00,-70,S80,-73,BRITO_AP,-84
RP9,26,eduroam,-53,wifi-zone-ufam-1,-54,TPV,-63,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,VISITANTE_CETELI,-68,CETELI_WIFI,-69,dlink-9A00,-71,S80,-77,BRITO_AP,-86
RP9,27,TPV,-54,eduroam,-58,wifi-zone-ufam-1,-58,dlink-9A00,-68,CETELI_WIFI,-68,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,S80,-77,BRITO_AP,-79
RP9,28,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-57,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-71,CETELI_WIFI,-72,dlink-9A00,-75,S80,-77,BRITO_AP,-80
RP9,29,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-57,dlink-9A00,-69,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,S80,-72,CETELI_WIFI,-75,SISREI,-81
RP9,30,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-57,CETELI_WIFI,-70,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-71,S80,-75,BRITO_AP,-81,EEGI_ADM,-84
RP9,31,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-57,dlink-9A00,-70,CETELI_TREINAMENTOS,-70,VISITANTE_CETELI,-71,CETELI_WIFI,-72,CETELI_P&D,-73,S80,-77,BRITO_AP,-82
RP9,32,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-58,CETELI_WIFI,-68,CETELI_TREINAMENTOS,-70,dlink-9A00,-71,CETELI_P&D,-71,VISITANTE_CETELI,-73,S80,-74,BRITO_AP,-81
RP9,33,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-57,dlink-9A00,-70,CETELI_P&D,-70,CETELI_WIFI,-70,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,BRITO_AP,-81,lpmc_ft,-84
RP9,34,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-57,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,CETELI_WIFI,-71,VISITANTE_CETELI,-71,S80,-77,BRITO_AP,-81,IoT-zone-ufam,-84
RP9,35,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-58,dlink-9A00,-70,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_WIFI,-72,CETELI_P&D,-72,S80,-77,BRITO_AP,-81
RP9,36,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-58,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,dlink-9A00,-71,CETELI_WIFI,-73,CETELI_P&D,-73,S80,-77,BRITO_AP,-81
RP9,37,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-57,dlink-9A00,-69,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,CETELI_WIFI,-73,S80,-77,BRITO_AP,-82
RP9,38,eduroam,-56,wifi-zone-ufam-1,-56,TPV,-57,dlink-9A00,-69,CETELI_WIFI,-70,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,S80,-77,BRITO_AP,-80
RP9,39,eduroam,-53,wifi-zone-ufam-1,-53,TPV,-54,CETELI_WIFI,-68,CETELI_TREINAMENTOS,-68,VISITANTE_CETELI,-69,CETELI_P&D,-69,dlink-9A00,-71,S80,-78,BRITO_AP,-84
RP9,40,eduroam,-53,wifi-zone-ufam-1,-54,TPV,-57,CETELI_TREINAMENTOS,-65,CETELI_P&D,-65,CETELI_WIFI,-66,VISITANTE_CETELI,-66,dlink-9A00,-76,S80,-77,BRITO_AP,-79
RP9,41,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-57,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,VISITANTE_CETELI,-69,dlink-9A00,-74,S80,-75,BRITO_AP,-80
RP9,42,TPV,-55,eduroam,-55,wifi-zone-ufam-1,-55,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,dlink-9A00,-69,CETELI_WIFI,-69,S80,-78,BRITO_AP,-79
RP9,43,TPV,-54,eduroam,-55,wifi-zone-ufam-1,-55,CETELI_WIFI,-69,CETELI_P&D,-69,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-73,dlink-9A00,-74,S80,-76,BRITO_AP,-79
RP9,44,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-57,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,CETELI_WIFI,-67,dlink-9A00,-76,S80,-83,BRITO_AP,-84
RP9,45,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-61,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,VISITANTE_CETELI,-67,dlink-9A00,-76,S80,-83,BRITO_AP,-84
RP9,46,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-59,CETELI_P&D,-66,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,dlink-9A00,-71,BRITO_AP,-81,S80,-82
RP9,47,eduroam,-57,wifi-zone-ufam-1,-57,TPV,-60,CETELI_P&D,-67,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-69,dlink-9A00,-72,S80,-74,BRITO_AP,-83
RP9,48,eduroam,-52,wifi-zone-ufam-1,-52,TPV,-63,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_P&D,-66,CETELI_TREINAMENTOS,-67,dlink-9A00,-71,BRITO_AP,-83,EEGI_ADM,-84
RP9,49,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-65,CETELI_P&D,-66,CETELI_WIFI,-68,dlink-9A00,-69,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,S80,-80,BRITO_AP,-84
RP9,50,eduroam,-57,wifi-zone-ufam-1,-57,TPV,-63,VISITANTE_CETELI,-65,CETELI_WIFI,-67,CETELI_P&D,-67,CETELI_TREINAMENTOS,-68,dlink-9A00,-76,S80,-76,EEGI_ADM,-81
RP9,51,eduroam,-53,wifi-zone-ufam-1,-53,TPV,-61,VISITANTE_CETELI,-65,CETELI_WIFI,-65,CETELI_TREINAMENTOS,-65,CETELI_P&D,-65,dlink-9A00,-71,S80,-75,BRITO_AP,-81
RP9,52,wifi-zone-ufam-1,-55,eduroam,-56,TPV,-63,dlink-9A00,-67,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-69,S80,-78,BRITO_AP,-81
RP9,53,wifi-zone-ufam-1,-54,eduroam,-55,TPV,-59,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,VISITANTE_CETELI,-67,dlink-9A00,-73,S80,-76,BRITO_AP,-82
RP9,54,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-60,CETELI_P&D,-64,CETELI_WIFI,-65,CETELI_TREINAMENTOS,-65,VISITANTE_CETELI,-67,dlink-9A00,-69,S80,-79,BRITO_AP,-84
RP9,55,wifi-zone-ufam-1,-53,eduroam,-54,TPV,-60,CETELI_WIFI,-65,CETELI_TREINAMENTOS,-65,VISITANTE_CETELI,-66,CETELI_P&D,-66,S80,-77,SISREI,-83,EEGI_ADM,-85
RP9,56,wifi-zone-ufam-1,-53,eduroam,-54,TPV,-59,CETELI_P&D,-65,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_WIFI,-67,dlink-9A00,-68,BRITO_AP,-82,EEGI_ADM,-84
RP9,57,eduroam,-53,wifi-zone-ufam-1,-53,TPV,-60,VISITANTE_CETELI,-66,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,dlink-9A00,-69,S80,-75,BRITO_AP,-81
RP9,58,eduroam,-53,wifi-zone-ufam-1,-53,TPV,-60,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,dlink-9A00,-70,CETELI_WIFI,-72,S80,-76,BRITO_AP,-83
RP9,59,eduroam,-53,wifi-zone-ufam-1,-53,TPV,-58,CETELI_WIFI,-66,CETELI_P&D,-66,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-68,dlink-9A00,-72,S80,-79,EEGI_ADM,-85
RP9,60,eduroam,-53,wifi-zone-ufam-1,-53,TPV,-59,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-67,CETELI_P&D,-72,dlink-9A00,-75,S80,-76,BRITO_AP,-81
RP9,61,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-61,VISITANTE_CETELI,-68,CETELI_P&D,-68,CETELI_TREINAMENTOS,-69,CETELI_WIFI,-70,dlink-9A00,-76,S80,-78,BRITO_AP,-82
RP9,62,eduroam,-53,wifi-zone-ufam-1,-53,TPV,-59,CETELI_WIFI,-65,CETELI_TREINAMENTOS,-65,CETELI_P&D,-67,VISITANTE_CETELI,-67,dlink-9A00,-68,BRITO_AP,-81,EEGI_ADM,-83
RP9,63,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-59,VISITANTE_CETELI,-65,CETELI_WIFI,-66,CETELI_P&D,-66,CETELI_TREINAMENTOS,-67,dlink-9A00,-75,S80,-81,BRITO_AP,-84
RP9,64,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-60,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,VISITANTE_CETELI,-67,CETELI_P&D,-67,dlink-9A00,-69,SISREI,-79,S80,-81
RP9,65,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-61,VISITANTE_CETELI,-66,CETELI_WIFI,-66,CETELI_P&D,-66,CETELI_TREINAMENTOS,-67,dlink-9A00,-76,S80,-78,SISREI,-81
RP9,66,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-61,VISITANTE_CETELI,-66,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,dlink-9A00,-67,S80,-76,BRITO_AP,-83
RP9,67,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-61,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,VISITANTE_CETELI,-66,dlink-9A00,-70,S80,-77,EEGI_ADM,-84
RP9,68,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-60,VISITANTE_CETELI,-66,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,dlink-9A00,-70,S80,-76,BRITO_AP,-83
RP9,69,wifi-zone-ufam-1,-53,eduroam,-54,TPV,-60,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-69,dlink-9A00,-70,S80,-79,BRITO_AP,-82
